id,start_time,end_time,duration_hr,gap_hr
313,2022-02-27T15:19:00,2022-02-27T15:26:00,0.117,23.356
314,2022-02-28T14:47:20,2022-02-28T14:58:30,0.186,0.869
315,2022-02-28T15:50:40,2022-02-28T15:56:10,0.092,0.936
316,2022-02-28T16:52:20,2022-02-28T16:55:30,0.053,6.339
317,2022-02-28T23:15:50,2022-02-28T23:55:10,0.656,8.161
318,2022-03-01T08:04:50,2022-03-01T08:48:00,0.719,0.711
319,2022-03-01T09:30:40,2022-03-01T09:52:20,0.361,0.928
320,2022-03-01T10:48:00,2022-03-01T10:49:40,0.028,5.967
321,2022-03-01T16:47:40,2022-03-01T16:48:00,0.006,2.128
322,2022-03-01T18:55:40,2022-03-01T19:04:50,0.153,2.533
323,2022-03-01T21:36:50,2022-03-01T21:46:30,0.161,0.525
324,2022-03-01T22:18:00,2022-03-01T22:19:10,0.019,6.756
325,2022-03-02T05:04:30,2022-03-02T12:25:40,7.353,0.728
326,2022-03-02T13:09:20,2022-03-02T18:03:00,4.894,1.053
327,2022-03-02T19:06:10,2022-03-02T19:25:30,0.322,0.411
328,2022-03-02T19:50:10,2022-03-02T20:02:30,0.206,0.506
329,2022-03-02T20:32:50,2022-03-02T22:04:00,1.519,0.297
330,2022-03-02T22:21:50,2022-03-02T22:42:20,0.342,0.256
331,2022-03-02T22:57:40,2022-03-02T23:10:20,0.211,19.283
332,2022-03-03T18:27:20,2022-03-03T18:29:30,0.036,17.744
333,2022-03-04T12:14:10,2022-03-04T12:17:10,0.050,0.306
334,2022-03-04T12:35:30,2022-03-04T12:43:30,0.133,1.206
335,2022-03-04T13:55:50,2022-03-04T13:57:10,0.022,8.653
336,2022-03-04T22:36:20,2022-03-04T22:37:10,0.014,0.875
337,2022-03-04T23:29:40,2022-03-04T23:30:10,0.008,17.956
338,2022-03-05T17:27:30,2022-03-05T17:40:50,0.222,1.133
339,2022-03-05T18:48:50,2022-03-05T18:49:10,0.006,11.300
340,2022-03-06T06:07:10,2022-03-06T21:37:40,15.508,19.628
341,2022-03-07T17:15:20,2022-03-07T17:15:40,0.006,24.072
342,2022-03-08T17:20:00,2022-03-09T07:10:10,13.836,0.236
343,2022-03-09T07:24:20,2022-03-09T07:37:10,0.214,12.625
344,2022-03-09T20:14:40,2022-03-09T21:17:40,1.050,0.833
345,2022-03-09T22:07:40,2022-03-09T22:11:00,0.056,1.275
346,2022-03-09T23:27:30,2022-03-09T23:41:20,0.231,0.922
347,2022-03-10T00:36:40,2022-03-10T01:13:10,0.608,23.189
348,2022-03-11T00:24:30,2022-03-11T08:40:10,8.261,6.194
349,2022-03-11T14:51:50,2022-03-11T15:14:20,0.375,1.458
350,2022-03-11T16:41:50,2022-03-11T17:47:40,1.097,0.278
351,2022-03-11T18:04:20,2022-03-11T20:02:00,1.961,0.236
352,2022-03-11T20:16:10,2022-03-11T21:03:50,0.794,0.333
353,2022-03-11T21:23:50,2022-03-11T21:42:30,0.311,0.300
354,2022-03-11T22:00:30,2022-03-11T22:04:40,0.069,0.303
355,2022-03-11T22:22:50,2022-03-11T23:02:10,0.656,0.367
356,2022-03-11T23:24:10,2022-03-11T23:26:40,0.042,4.267
357,2022-03-12T03:42:40,2022-03-12T03:56:10,0.225,9.547
358,2022-03-12T13:29:00,2022-03-12T13:30:40,0.028,1.142
359,2022-03-12T14:39:10,2022-03-12T14:43:30,0.072,0.700
360,2022-03-12T15:25:30,2022-03-12T15:28:10,0.044,4.014
361,2022-03-12T19:29:00,2022-03-12T19:38:50,0.164,0.481
362,2022-03-12T20:07:40,2022-03-12T20:25:50,0.303,0.361
363,2022-03-12T20:47:30,2022-03-12T21:43:10,0.928,0.758
364,2022-03-12T22:28:40,2022-03-12T22:31:20,0.044,0.258
365,2022-03-12T22:46:50,2022-03-13T00:51:30,2.078,13.208
366,2022-03-13T14:04:00,2022-03-13T14:37:00,0.550,0.231
367,2022-03-13T14:50:50,2022-03-13T14:51:20,0.008,0.486
368,2022-03-13T15:20:30,2022-03-13T15:31:40,0.186,0.269
369,2022-03-13T15:47:50,2022-03-13T15:48:10,0.006,0.953
370,2022-03-13T16:45:20,2022-03-13T17:34:40,0.822,3.661
371,2022-03-13T21:14:20,2022-03-13T21:45:40,0.522,0.533
372,2022-03-13T22:17:40,2022-03-13T22:18:00,0.006,1.597
373,2022-03-13T23:53:50,2022-03-14T00:02:30,0.144,50.131
374,2022-03-16T02:10:20,2022-03-16T02:20:50,0.175,0.336
375,2022-03-16T02:41:00,2022-03-16T02:45:10,0.069,2.869
376,2022-03-16T05:37:20,2022-03-16T06:04:50,0.458,16.072
377,2022-03-16T22:09:10,2022-03-16T22:14:20,0.086,24.353
378,2022-03-17T22:35:30,2022-03-17T22:36:50,0.022,5.689
379,2022-03-18T04:18:10,2022-03-18T05:23:40,1.092,1.322
380,2022-03-18T06:43:00,2022-03-18T16:55:50,10.214,44.742
381,2022-03-20T13:40:20,2022-03-20T15:58:20,2.300,32.047
382,2022-03-22T00:01:10,2022-03-22T03:58:10,3.950,35.928
383,2022-03-23T15:53:50,2022-03-23T16:15:50,0.367,0.478
384,2022-03-23T16:44:30,2022-03-23T16:48:40,0.069,29.022
