id,start_time,end_time,duration_hr,gap_hr
250,2022-04-12T00:37:20,2022-04-12T02:09:00,1.528,3.736
251,2022-04-12T05:53:10,2022-04-12T08:03:50,2.178,3.653
252,2022-04-12T11:43:00,2022-04-13T05:28:30,17.758,0.000
253,2022-04-13T05:28:30,2022-04-13T08:28:30,3.000,0.000
254,2022-04-13T08:28:30,2022-04-13T21:31:10,13.044,6.589
255,2022-04-14T04:06:30,2022-04-14T10:28:20,6.364,1.456
256,2022-04-14T11:55:40,2022-04-14T17:15:50,5.336,0.336
257,2022-04-14T17:36:00,2022-04-14T21:49:30,4.225,0.272
258,2022-04-14T22:05:50,2022-04-15T09:48:00,11.703,0.294
259,2022-04-15T10:05:40,2022-04-15T18:58:00,8.872,0.011
260,2022-04-15T18:58:40,2022-04-16T00:09:50,5.186,13.364
261,2022-04-16T13:31:40,2022-04-16T13:31:40,0.000,3.147
262,2022-04-16T16:40:30,2022-04-17T00:11:30,7.517,9.564
263,2022-04-17T09:45:20,2022-04-18T15:27:30,29.703,30.472
264,2022-04-19T21:55:50,2022-04-19T22:45:40,0.831,13.344
265,2022-04-20T12:06:20,2022-04-20T16:50:20,4.733,3.486
266,2022-04-20T20:19:30,2022-04-21T02:42:20,6.381,13.628
267,2022-04-21T16:20:00,2022-04-21T17:10:10,0.836,2.058
268,2022-04-21T19:13:40,2022-04-21T21:28:00,2.239,9.400
269,2022-04-22T06:52:00,2022-04-22T15:58:30,9.108,0.000
270,2022-04-22T15:58:30,2022-04-23T03:58:30,12.000,0.000
271,2022-04-23T03:58:30,2022-04-23T15:58:30,12.000,0.000
272,2022-04-23T15:58:30,2022-04-24T02:28:30,10.500,0.000
273,2022-04-24T02:28:30,2022-04-24T09:58:30,7.500,0.000
274,2022-04-24T09:58:30,2022-04-25T03:16:10,17.294,0.883
275,2022-04-25T04:09:10,2022-04-25T19:58:40,15.825,6.358
276,2022-04-26T02:20:10,2022-04-26T08:14:00,5.897,0.789
277,2022-04-26T09:01:20,2022-04-26T17:07:00,8.094,54.917
278,2022-04-29T00:02:00,2022-04-29T00:02:00,0.000,12.231
279,2022-04-29T12:15:50,2022-04-29T14:22:10,2.106,0.131
280,2022-04-29T14:30:00,2022-04-30T05:28:30,14.975,0.000
281,2022-04-30T05:28:30,2022-04-30T09:58:30,4.500,0.000
282,2022-04-30T09:58:30,2022-04-30T20:28:30,10.500,0.000
283,2022-04-30T20:28:30,2022-05-01T12:34:20,16.097,0.736
284,2022-05-01T13:18:30,2022-05-01T16:30:00,3.192,1.556
285,2022-05-01T18:03:20,2022-05-01T21:03:30,3.003,11.650
286,2022-05-02T08:42:30,2022-05-02T17:48:40,9.103,20.603
287,2022-05-03T14:24:50,2022-05-03T14:24:50,0.000,5.553
288,2022-05-03T19:58:00,2022-05-03T19:58:00,0.000,14.672
289,2022-05-04T10:38:20,2022-05-04T12:35:20,1.950,7.789
290,2022-05-04T20:22:40,2022-05-04T22:32:40,2.167,12.953
291,2022-05-05T11:29:50,2022-05-05T11:30:00,0.003,3.631
292,2022-05-05T15:07:50,2022-05-05T16:43:30,1.594,2.869
293,2022-05-05T19:35:40,2022-05-06T02:07:20,6.528,7.725
294,2022-05-06T09:50:50,2022-05-06T15:20:20,5.492,4.025
295,2022-05-06T19:21:50,2022-05-06T21:31:50,2.167,2.892
296,2022-05-07T00:25:20,2022-05-07T03:16:30,2.853,6.067
297,2022-05-07T09:20:30,2022-05-07T14:01:10,4.678,5.672
298,2022-05-07T19:41:30,2022-05-08T04:56:10,9.244,6.114
299,2022-05-08T11:03:00,2022-05-08T15:58:00,4.917,13.517
300,2022-05-09T05:29:00,2022-05-09T06:43:50,1.247,2.494
301,2022-05-09T09:13:30,2022-05-09T14:28:30,5.250,0.000
302,2022-05-09T14:28:30,2022-05-09T18:58:30,4.500,0.000
303,2022-05-09T18:58:30,2022-05-09T22:38:20,3.664,2.575
304,2022-05-10T01:12:50,2022-05-10T01:46:30,0.561,6.325
305,2022-05-10T08:06:00,2022-05-10T08:09:10,0.053,-999.000
