id,start_time,end_time,duration_hr,gap_hr
282,2022-03-13T21:14:20,2022-03-13T21:45:40,0.522,0.533
283,2022-03-13T22:17:40,2022-03-13T22:18:00,0.006,1.150
284,2022-03-13T23:27:00,2022-03-13T23:27:10,0.003,0.444
285,2022-03-13T23:53:50,2022-03-14T00:02:30,0.144,13.706
286,2022-03-14T13:44:50,2022-03-14T14:03:30,0.311,4.967
287,2022-03-14T19:01:30,2022-03-14T19:04:20,0.047,31.100
288,2022-03-16T02:10:20,2022-03-16T02:45:10,0.581,2.869
289,2022-03-16T05:37:20,2022-03-16T06:04:50,0.458,16.072
290,2022-03-16T22:09:10,2022-03-16T22:14:20,0.086,15.564
291,2022-03-17T13:48:10,2022-03-17T13:48:20,0.003,8.786
292,2022-03-17T22:35:30,2022-03-17T22:36:50,0.022,5.689
293,2022-03-18T04:18:10,2022-03-18T05:23:40,1.092,1.322
294,2022-03-18T06:43:00,2022-03-18T16:55:50,10.214,44.742
295,2022-03-20T13:40:20,2022-03-20T15:58:20,2.300,28.883
296,2022-03-21T20:51:20,2022-03-21T20:51:30,0.003,3.161
297,2022-03-22T00:01:10,2022-03-22T03:58:10,3.950,35.928
298,2022-03-23T15:53:50,2022-03-23T16:15:50,0.367,0.478
299,2022-03-23T16:44:30,2022-03-23T17:03:00,0.308,28.783
300,2022-03-24T21:50:00,2022-03-24T22:29:00,0.650,10.175
301,2022-03-25T08:39:30,2022-03-25T13:09:20,4.497,4.708
302,2022-03-25T17:51:50,2022-03-25T19:25:50,1.567,2.528
303,2022-03-25T21:57:30,2022-03-26T00:05:40,2.136,21.572
304,2022-03-26T21:40:00,2022-03-26T21:40:10,0.003,3.286
305,2022-03-27T00:57:20,2022-03-27T01:14:10,0.281,12.678
306,2022-03-27T13:54:50,2022-03-27T15:39:10,1.739,2.817
307,2022-03-27T18:28:10,2022-03-27T18:29:20,0.019,1.925
308,2022-03-27T20:24:50,2022-03-27T20:25:40,0.014,1.303
309,2022-03-27T21:43:50,2022-03-27T21:45:00,0.019,46.717
310,2022-03-29T20:28:00,2022-03-29T20:42:00,0.233,0.528
311,2022-03-29T21:13:40,2022-03-30T12:10:30,14.947,1.108
